account,amount,currency,direction,Cash in/Cash out,effective_date,description,label
a 1,45.00,USD,debit,Cash out,2023-02-21,amb asg avh ahh ih amm,b
a 1,10.50,USD,debit,Cash out,2023-02-21,amb asg bw clw ih ys,b
a 1,236.00,USD,debit,Cash out,2023-02-21,amb asg gh che ih brn,b
a 1,10.00,USD,debit,Cash out,2023-02-21,amb asg bie cnk ih axm,b
a 1,"88,971.66",USD,credit,Cash in,2023-02-21,buy aq fi,a
a 2,"12,385.70",USD,credit,Cash in,2023-02-21,buy aq bfz,a
a 3,"1,389.37",USD,credit,Cash in,2023-02-21,ky aqg clr ai oq,d
a 3,"2,223.00",USD,credit,Cash in,2023-02-21,ky aqg clr ai avk,d
a 3,"1,911.82",USD,credit,Cash in,2023-02-21,nj cdc ha ih qj,d
a 3,"1,852.50",USD,credit,Cash in,2023-02-21,ky aqg clr ai bmz,d
a 3,"1,257.92",USD,debit,Cash out,2023-02-21,bhf yl ci adk bhf yl bbw,c
a 3,1.07,USD,credit,Cash in,2023-02-21,coe crp bfj aev cba byd ama crp bru,e
a 3,"1,482.00",USD,credit,Cash in,2023-02-21,ky aqg clr ai un,d
a 3,"3,149.25",USD,credit,Cash in,2023-02-21,ky aqg clr ai aje,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-21,ky aqg clr ai mf,d
a 3,"2,111.85",USD,credit,Cash in,2023-02-21,ky aqg clr ai gm,d
a 3,"3,705.00",USD,credit,Cash in,2023-02-21,ky aqg clr ai axx,d
a 3,"1,482.00",USD,credit,Cash in,2023-02-21,ky aqg clr ai ase,d
a 3,741.00,USD,credit,Cash in,2023-02-21,ky aqg clr ai btz,d
a 3,"4,742.40",USD,credit,Cash in,2023-02-21,ky aqg clr ai bqm,d
a 3,"5,557.50",USD,credit,Cash in,2023-02-21,ky aqg clr ai brk,d
c 6,325.80,USD,credit,Cash in,2023-02-21,buy aq alc,a
a 1,"1,166.54",USD,debit,Cash out,2023-02-17,xw bno xw bwx agu,f
a 1,"12,223.98",USD,debit,Cash out,2023-02-17,bqt afr bqt gd il,f
a 1,533.44,USD,debit,Cash out,2023-02-17,cre acj cre aul awu,f
a 1,"2,795.88",USD,debit,Cash out,2023-02-17,cpo col cpo fe cgi,f
a 1,"2,742.02",USD,debit,Cash out,2023-02-17,bxq kk bxq azr bbv,f
a 1,636.79,USD,debit,Cash out,2023-02-17,bkc ew bog bkc bsd nf,f
a 1,"14,992.69",USD,debit,Cash out,2023-02-17,ahm bgm ahm aor bll,f
a 1,376.42,USD,debit,Cash out,2023-02-17,anq ata anq cjt dv,f
a 1,"2,922.08",USD,debit,Cash out,2023-02-17,cmt apr cmt ati aah,f
a 1,"1,197.43",USD,debit,Cash out,2023-02-17,ars avn ars hg rl,f
a 1,844.17,USD,debit,Cash out,2023-02-17,ahy aam z ahy bog cgx,f
a 1,"1,356.54",USD,debit,Cash out,2023-02-17,caw mn caw cct aid,f
a 1,"3,316.80",USD,debit,Cash out,2023-02-17,be gp be vr biv,f
a 1,495.10,USD,debit,Cash out,2023-02-17,cgn avn cgn avn bre,f
a 1,466.89,USD,debit,Cash out,2023-02-17,cio cjf cio cjf abr,f
a 1,"6,234.77",USD,debit,Cash out,2023-02-17,beo cdn beo amt bgf,f
a 1,"3,211.12",USD,debit,Cash out,2023-02-17,abg cca adi abg cca gh ckw,f
a 1,"2,014.32",USD,debit,Cash out,2023-02-17,xj ub cel iq xj ub lm o,f
a 1,"3,466.58",USD,debit,Cash out,2023-02-17,cho awn cho brb bwl,f
a 1,"1,639.91",USD,debit,Cash out,2023-02-17,zn qx zn fc yt,f
a 1,266.50,USD,debit,Cash out,2023-02-17,axo apq axo gh att,f
a 1,841.25,USD,debit,Cash out,2023-02-17,bmg aal bmg bue bxw,f
a 1,"3,660.75",USD,debit,Cash out,2023-02-17,arq aae arq aoj bsb,f
a 1,"5,406.79",USD,debit,Cash out,2023-02-17,ayc cji ayc sn og,f
a 1,"1,786.03",USD,debit,Cash out,2023-02-17,hx do hx ckx bhm,f
a 1,901.91,USD,debit,Cash out,2023-02-17,caw aot caw gc cnb,f
a 1,"3,783.58",USD,debit,Cash out,2023-02-17,alh aj alh cgv aum,f
a 1,"1,614.42",USD,debit,Cash out,2023-02-17,xk crl xk ah aoe,f
a 1,"4,199.36",USD,debit,Cash out,2023-02-17,mw cah z mw ayt ajj,f
a 1,"3,327.76",USD,debit,Cash out,2023-02-17,apn d apn aim bqs,f
a 1,853.50,USD,debit,Cash out,2023-02-17,aam cga baa bw aam jm yq,f
a 1,659.93,USD,debit,Cash out,2023-02-17,clc anp clc bug bok,f
a 1,"5,460.55",USD,debit,Cash out,2023-02-17,aam jm baa cbj aam jm bgd,f
a 1,"2,718.75",USD,debit,Cash out,2023-02-17,cfk ahs cfk bpy bob,f
a 1,"5,146.49",USD,debit,Cash out,2023-02-17,wz wn wz kx rh,f
a 1,"1,895.85",USD,debit,Cash out,2023-02-17,bwz cpx bwz bpt bfa,f
a 1,365.83,USD,debit,Cash out,2023-02-17,mw aam jm boo mw aam bwm vu,f
a 1,"14,506.79",USD,debit,Cash out,2023-02-17,aam jm baa pf aam jm clz,f
a 1,"2,899.71",USD,debit,Cash out,2023-02-17,aam jm baa ben aam jm gl,f
a 1,"5,519.84",USD,debit,Cash out,2023-02-17,ajc kp ajc bav cin,f
a 1,"4,254.84",USD,debit,Cash out,2023-02-17,kj civ atl kj civ jb ccq,f
a 1,"25,226.65",USD,debit,Cash out,2023-02-17,hl aam hl bog lw,f
a 1,262.72,USD,debit,Cash out,2023-02-17,cnl aru cnl uz auk,f
a 1,"1,100.01",USD,debit,Cash out,2023-02-17,kj bxf kj aia aer,f
a 1,304.82,USD,debit,Cash out,2023-02-17,bpu ti bpu cek lq,f
a 1,"19,089.81",USD,debit,Cash out,2023-02-17,ayi bj ayi cgc cll,f
a 1,"3,988.14",USD,debit,Cash out,2023-02-17,dm aea dm abc acc,f
a 1,"5,248.77",USD,debit,Cash out,2023-02-17,cns com cns com coi,f
a 1,"6,056.64",USD,debit,Cash out,2023-02-17,aam jm baa bpt aam jm btv,f
a 1,"4,287.30",USD,debit,Cash out,2023-02-17,cpv bhk cpv ckk,f
a 1,"4,480.48",USD,debit,Cash out,2023-02-17,ccw ckf ccw bdb,f
a 1,"3,541.31",USD,debit,Cash out,2023-02-17,aam jm baa fs aam jm vz,f
a 1,"8,122.19",USD,debit,Cash out,2023-02-17,caw btr caw bmx az,f
a 1,"6,159.18",USD,debit,Cash out,2023-02-17,kt aaw kt aim crf,f
a 1,"1,633.38",USD,debit,Cash out,2023-02-17,bpp abl bpp cgf,f
a 1,"4,509.13",USD,debit,Cash out,2023-02-17,xu qr xu bon,f
a 1,"4,959.93",USD,debit,Cash out,2023-02-17,wz xq wz im ek,f
a 1,654.63,USD,debit,Cash out,2023-02-17,qd hu qd cek tb,f
a 1,"5,324.11",USD,debit,Cash out,2023-02-17,bdl bed cag bdl bed abc zy,f
a 1,"3,025.37",USD,debit,Cash out,2023-02-17,byq bbg byq c abv,f
a 1,"1,394.93",USD,debit,Cash out,2023-02-17,cdv bnu cdv fo ww,f
a 1,220.04,USD,debit,Cash out,2023-02-17,aam jm baa avi aam jm cnr,f
a 1,"1,983.83",USD,debit,Cash out,2023-02-17,dg cbu dg bdt aem,f
a 1,"1,958.49",USD,debit,Cash out,2023-02-17,adf lu adf bbr aho,f
a 1,819.16,USD,debit,Cash out,2023-02-17,nd cqa nd aoj bmc,f
a 1,"9,269.99",USD,debit,Cash out,2023-02-17,bzb bfy bzb clt avs,f
a 1,"1,533.18",USD,debit,Cash out,2023-02-17,ba agt ba cpz awp,f
a 1,516.83,USD,debit,Cash out,2023-02-17,bpk bae bpk zj,f
a 1,"9,050.14",USD,debit,Cash out,2023-02-17,cby cnk cby ip auz,f
a 1,"1,877.20",USD,debit,Cash out,2023-02-17,aam jm baa bwu aam jm cgs,f
a 1,103.98,USD,debit,Cash out,2023-02-17,aam jm baa ot aam jm bqf,f
a 1,"8,936.19",USD,debit,Cash out,2023-02-17,asx cai asx bvt bxn,f
a 1,"1,981.73",USD,debit,Cash out,2023-02-17,asc avw asc ly,f
a 1,913.40,USD,debit,Cash out,2023-02-17,adp ahe adp bz cie,f
a 1,"6,588.16",USD,debit,Cash out,2023-02-17,cfp aaw cfp bfi bxo,f
a 1,"1,961.95",USD,debit,Cash out,2023-02-17,cv xd iz cv xd hh,f
a 1,659.93,USD,debit,Cash out,2023-02-17,bop cjx bop py ann,f
a 1,416.75,USD,debit,Cash out,2023-02-17,cnp cnp azh cnp bhe abm,f
a 1,"2,933.51",USD,debit,Cash out,2023-02-17,bih ma bih bvh cdt,f
a 1,"5,095.85",USD,debit,Cash out,2023-02-17,dm bhy dm ub sj,f
a 1,"1,639.83",USD,debit,Cash out,2023-02-17,azd dl azd rb buv,f
a 1,"18,797.25",USD,debit,Cash out,2023-02-17,boy bbx ub boy cgp rk,f
a 1,"5,382.41",USD,debit,Cash out,2023-02-17,byo ld bjo byo ld bgk,f
a 1,"1,097.56",USD,debit,Cash out,2023-02-17,auj aqe auj apf abi,f
a 1,"1,050.22",USD,debit,Cash out,2023-02-17,hy ahd hy cln,f
a 1,"6,780.93",USD,debit,Cash out,2023-02-17,bww aze bww asi crj,f
a 1,"10,537.00",USD,debit,Cash out,2023-02-17,cbv bjl cbv bcp cdj,f
a 1,"3,049.72",USD,debit,Cash out,2023-02-17,dm lc dm ati ara,f
a 1,"1,925.15",USD,debit,Cash out,2023-02-17,bjk aga bjk aad ayz,f
a 1,"3,841.74",USD,debit,Cash out,2023-02-17,ajs bo ajs iu bzu,f
a 1,"2,292.86",USD,debit,Cash out,2023-02-17,ala axw ala qv bcv,f
a 1,"3,978.59",USD,debit,Cash out,2023-02-17,cgk aqu cgk alf yv,f
a 1,14.64,USD,debit,Cash out,2023-02-17,amb asg bw cbs bzi agg,b
a 1,"2,323.50",USD,debit,Cash out,2023-02-17,baq nx jx baq aam,f
a 1,942.22,USD,debit,Cash out,2023-02-17,bzw arj bzw buu,f
a 1,916.86,USD,debit,Cash out,2023-02-17,lt bnk lt aut za,f
a 1,638.46,USD,debit,Cash out,2023-02-17,cql car cql qe sr,f
a 1,"5,417.54",USD,debit,Cash out,2023-02-17,bgc on bgc aw bqu,f
a 1,"1,182.75",USD,debit,Cash out,2023-02-17,ahx brv amy bdt ahx brv bud axq,f
a 1,816.83,USD,debit,Cash out,2023-02-17,cqx ayb cqx afa,f
a 1,"1,590.73",USD,debit,Cash out,2023-02-17,cns abq cns abq ckv,f
a 1,750.15,USD,debit,Cash out,2023-02-17,xh bed bov xh bxz mb,f
a 1,349.96,USD,debit,Cash out,2023-02-17,pl cfz aam pl axd to,f
a 1,275.06,USD,debit,Cash out,2023-02-17,cfp avl cfp cc cmi,f
a 1,"1,230.25",USD,debit,Cash out,2023-02-17,azn bbg cbe azn bis alt,f
a 1,700.00,USD,debit,Cash out,2023-02-17,yr bfm yr awf ciy,f
a 1,"1,654.31",USD,debit,Cash out,2023-02-17,od ayv od bhi aex,f
a 1,233.38,USD,debit,Cash out,2023-02-17,cho bqv cho atc apg,f
a 1,"9,719.53",USD,debit,Cash out,2023-02-17,byu caa byu fl axk,f
a 1,371.68,USD,debit,Cash out,2023-02-17,cme byl cme brd bnd,f
a 1,"5,839.40",USD,debit,Cash out,2023-02-17,bfg aof pi bfg aof wd,f
a 1,"4,683.81",USD,debit,Cash out,2023-02-17,bwk blp bwk cjz abo,f
a 1,"2,784.88",USD,debit,Cash out,2023-02-17,dm cgu dm hq bij,f
a 1,"8,217.19",USD,debit,Cash out,2023-02-17,s axn s vo btd,f
a 1,"5,687.27",USD,debit,Cash out,2023-02-17,od cgp od bvt ard,f
a 1,"1,373.83",USD,debit,Cash out,2023-02-17,ajr jt ajr bie aak,f
a 1,330.07,USD,debit,Cash out,2023-02-17,byx pd byx bie cgd,f
a 1,"6,198.66",USD,debit,Cash out,2023-02-17,abg ec abg pq bne,f
a 1,536.78,USD,debit,Cash out,2023-02-17,tv ca tv bzf btl,f
a 1,26.48,USD,debit,Cash out,2023-02-17,bev ku bev cnw ge,f
a 1,"3,172.01",USD,debit,Cash out,2023-02-17,aam arx baa cik aam arx aui,f
a 1,"5,547.69",USD,debit,Cash out,2023-02-17,en cw bog en bmo amj,f
a 1,"1,930.04",USD,debit,Cash out,2023-02-17,aam jm baa vr aam jm api,f
a 1,"2,398.09",USD,debit,Cash out,2023-02-17,kj acz kj bef any,f
a 1,"4,387.37",USD,debit,Cash out,2023-02-17,zi gv zi afl,f
a 1,220.04,USD,debit,Cash out,2023-02-17,aka cnz aka ub asb,f
a 1,"1,033.04",USD,debit,Cash out,2023-02-17,aqy aam z aqy bog coa,f
a 1,"9,979.07",USD,debit,Cash out,2023-02-17,cap cjv cap bkd cju,f
a 1,466.62,USD,debit,Cash out,2023-02-17,aam jm baa bay aam jm clx,f
a 1,"7,544.84",USD,debit,Cash out,2023-02-17,bdx bge awr bdx bge aih,f
a 1,506.77,USD,debit,Cash out,2023-02-17,bkc cn bkc cax qu,f
a 1,"10,071.22",USD,debit,Cash out,2023-02-17,kj qq kj qq apc,f
a 1,"3,028.26",USD,debit,Cash out,2023-02-17,bqi ahh bqi fs afg,f
a 1,"2,397.98",USD,debit,Cash out,2023-02-17,bws bj bws bj bhw,f
a 1,836.37,USD,debit,Cash out,2023-02-17,aib bks aib btj blg,f
a 1,"4,654.06",USD,debit,Cash out,2023-02-17,bbb yj bbb fl amu,f
a 1,"1,039.99",USD,debit,Cash out,2023-02-17,kv bxr kv ua,f
a 1,"3,156.24",USD,debit,Cash out,2023-02-17,ale aei ale bpt xf,f
a 1,"2,995.17",USD,debit,Cash out,2023-02-17,gf bor gf asm bjz,f
a 1,"8,064.03",USD,debit,Cash out,2023-02-17,cld abp cld sk bxg,f
a 1,"1,259.02",USD,debit,Cash out,2023-02-17,cio nr hv cio nr bzf cjp,f
a 1,"5,753.10",USD,debit,Cash out,2023-02-17,bqa bjb bqa bjb afh,f
a 1,"1,070.52",USD,debit,Cash out,2023-02-17,bqy aam bqy bog xo,f
a 1,"2,503.16",USD,debit,Cash out,2023-02-17,ciz cfq ciz chq ced,f
a 1,"10,001.72",USD,debit,Cash out,2023-02-17,bjk abh bjk bgy dn,f
a 1,500.10,USD,debit,Cash out,2023-02-17,bmg acs bmg bkh clf,f
a 1,996.20,USD,debit,Cash out,2023-02-17,ayb pv ayb ne zu,f
a 1,760.04,USD,debit,Cash out,2023-02-17,aam jm baa qc aam jm mu,f
a 1,275.06,USD,debit,Cash out,2023-02-17,ex bsa ex bsa pr,f
a 1,"4,755.58",USD,debit,Cash out,2023-02-17,bch atp bch ud bpq,f
a 1,"9,004.16",USD,debit,Cash out,2023-02-17,ael aam cjk ael aam hq cls,f
a 1,"1,489.81",USD,debit,Cash out,2023-02-17,bwe anf bwe io ws,f
a 1,"6,573.84",USD,debit,Cash out,2023-02-17,cio aic abf cio aic bnt ow,f
a 1,69.93,USD,debit,Cash out,2023-02-17,bjy bod bjy cfb bzj,f
a 1,"3,697.36",USD,debit,Cash out,2023-02-17,ap ea ap bw bai,f
a 1,"1,825.17",USD,debit,Cash out,2023-02-17,aab ash aab qi bsj,f
a 1,"3,690.24",USD,debit,Cash out,2023-02-17,ccj atg ccj cnh cis,f
a 1,961.20,USD,debit,Cash out,2023-02-17,cqe cjx cqe py cii,f
a 1,"2,807.57",USD,debit,Cash out,2023-02-17,bvl bdq bvl abc ed,f
a 1,"2,271.63",USD,debit,Cash out,2023-02-17,ze bwv ze bwv bry,f
a 1,"8,319.61",USD,debit,Cash out,2023-02-17,mw sq z mw akx bqo,f
a 1,"1,049.89",USD,debit,Cash out,2023-02-17,bfo aie bfo jb ajl,f
a 1,"2,376.56",USD,debit,Cash out,2023-02-17,kj adr kj adr cdx,f
a 1,"1,936.38",USD,debit,Cash out,2023-02-17,eg bw aug eg bw rc cdu,f
a 1,"1,500.03",USD,debit,Cash out,2023-02-17,l ab l adx aoc,f
a 1,"6,034.27",USD,debit,Cash out,2023-02-17,od cpu od bjw cbh,f
a 1,583.27,USD,debit,Cash out,2023-02-17,bws bz bws bz avt,f
a 1,"2,905.75",USD,debit,Cash out,2023-02-17,bzc aft bzc wi avp,f
a 1,408.08,USD,debit,Cash out,2023-02-17,ain ld bgg ain ld asv,f
a 1,105.05,USD,debit,Cash out,2023-02-17,amb asg cma mr mj bzi aky,b
a 1,"2,486.18",USD,debit,Cash out,2023-02-17,aam jm baa cr aam jm bby,f
a 1,"1,533.64",USD,debit,Cash out,2023-02-17,oy bmm bie oy bla clh,f
a 1,"2,981.07",USD,debit,Cash out,2023-02-17,bws box bws blx aql,f
a 1,980.00,USD,debit,Cash out,2023-02-17,mi boh mi agh all,f
a 1,"1,775.15",USD,debit,Cash out,2023-02-17,cbi bzy cbi bzo de,f
a 1,347.74,USD,debit,Cash out,2023-02-17,va bvq va jl k,f
a 1,"1,725.03",USD,debit,Cash out,2023-02-17,bop cfo bop bnp xi,f
a 1,"3,962.31",USD,debit,Cash out,2023-02-17,bxi wm bxi bvk clj,f
a 1,"4,029.47",USD,debit,Cash out,2023-02-17,aam jm baa zc aam jm cmu,f
a 1,"1,125.23",USD,debit,Cash out,2023-02-17,qw qy qw bwx arw,f
a 1,"2,750.37",USD,debit,Cash out,2023-02-17,byi bmm byi bm el,f
a 1,"1,156.13",USD,debit,Cash out,2023-02-17,jy aam jm jy aam fh,f
a 1,516.77,USD,debit,Cash out,2023-02-17,afd aov auo afd aov vc,f
a 1,"2,910.74",USD,debit,Cash out,2023-02-17,fd cra fd ri uy,f
a 1,"3,214.46",USD,debit,Cash out,2023-02-17,ayy wp ayy cnj bqd,f
a 1,"6,532.01",USD,debit,Cash out,2023-02-17,jo kd nx jo kd,f
a 1,660.14,USD,debit,Cash out,2023-02-17,cid or cid btf adz,f
a 1,"8,753.55",USD,debit,Cash out,2023-02-17,cno arr cno avh cqs,f
a 1,966.71,USD,debit,Cash out,2023-02-17,cfp azi cfp bkd agv,f
a 1,208.25,USD,debit,Cash out,2023-02-17,mw awx aam bdt mw awx cay,f
a 1,"1,565.83",USD,debit,Cash out,2023-02-17,bdx pn bdx cpj oe,f
a 1,201.51,USD,debit,Cash out,2023-02-17,bww mr mj bww mr clu,f
a 1,"64,832.71",USD,debit,Cash out,2023-02-17,xk bu xk bpn es,f
a 1,799.92,USD,debit,Cash out,2023-02-17,tz cqr tz sl ber,f
a 1,"1,897.48",USD,debit,Cash out,2023-02-17,ciz ajb ciz ajb apj,f
a 1,"2,373.81",USD,debit,Cash out,2023-02-17,aoz bsq aoz brx ahg,f
a 1,"2,869.68",USD,debit,Cash out,2023-02-17,apv cgp apv cc bnf,f
a 1,"4,377.73",USD,debit,Cash out,2023-02-17,up cjh up tp bk,f
a 1,"2,984.65",USD,debit,Cash out,2023-02-17,acp cdk acp bpt uj,f
a 1,"10,691.39",USD,debit,Cash out,2023-02-17,bko jw bko ayf kz,f
a 1,"8,645.80",USD,debit,Cash out,2023-02-17,zk wa zk te azl,f
a 1,"4,430.03",USD,debit,Cash out,2023-02-17,abz ana abz aes hr,f
a 1,"2,306.64",USD,debit,Cash out,2023-02-17,uc fg uc ja cmf,f
a 1,"4,287.04",USD,debit,Cash out,2023-02-17,bop crb bop bjt bes,f
a 1,"1,609.62",USD,debit,Cash out,2023-02-17,bwg cpn bwg hq ml,f
a 1,"9,231.18",USD,debit,Cash out,2023-02-17,ayp aas ayp auf aws,f
a 1,"2,207.13",USD,debit,Cash out,2023-02-17,fy bjp fy atk arv,f
a 1,"5,946.30",USD,debit,Cash out,2023-02-17,mw cjn aam mw amc chs,f
a 1,"1,046.35",USD,debit,Cash out,2023-02-17,mw aam jm boo mw aam bwm ath,f
a 1,"3,121.75",USD,debit,Cash out,2023-02-17,awv aam z awv bog cee,f
a 1,"2,665.52",USD,debit,Cash out,2023-02-17,ahi hs ahi avy alr,f
a 1,980.18,USD,debit,Cash out,2023-02-17,qf cod qf cd aee,f
a 1,313.10,USD,debit,Cash out,2023-02-17,mw aam jm boo mw aam bwm mk,f
a 1,822.72,USD,debit,Cash out,2023-02-17,vh acn vh tf fv,f
a 1,"2,985.63",USD,debit,Cash out,2023-02-17,gf afx gf bmf azj,f
a 1,"2,640.01",USD,debit,Cash out,2023-02-17,ac ji ac buk ame,f
a 1,"2,157.77",USD,debit,Cash out,2023-02-17,awh bfw awh cfn,f
a 1,959.90,USD,debit,Cash out,2023-02-17,sg ccb sg nh azo,f
a 1,233.38,USD,debit,Cash out,2023-02-17,ccw ckl ccw aiv,f
a 1,"2,119.85",USD,debit,Cash out,2023-02-17,ayb cpc ayb atr ccf,f
a 1,"3,266.98",USD,debit,Cash out,2023-02-17,apw bol apw buw afz,f
a 1,"4,557.26",USD,debit,Cash out,2023-02-17,bzk bwn bzk cou clk,f
a 1,816.83,USD,debit,Cash out,2023-02-17,ko chh ko bdj bkb,f
a 1,385.08,USD,debit,Cash out,2023-02-17,bvq aam fn gh bvq aam akp,f
a 1,"4,050.01",USD,debit,Cash out,2023-02-17,gu aam caq gu agy,f
a 1,911.27,USD,debit,Cash out,2023-02-17,bzc cli bzc ben acf,f
a 1,683.48,USD,debit,Cash out,2023-02-17,bzv cif bzv afw bbc,f
a 1,"3,248.00",USD,debit,Cash out,2023-02-17,je sy je pb nu,f
a 1,"3,414.28",USD,debit,Cash out,2023-02-17,aip ahv ie aip bma buh,f
a 1,60.84,USD,debit,Cash out,2023-02-17,bjq qh bjq bwt afm,f
a 1,"7,848.94",USD,debit,Cash out,2023-02-17,byq ig byq bum bxu,f
a 1,"8,667.26",USD,debit,Cash out,2023-02-17,aox aam bxl aox aam,f
a 1,550.12,USD,debit,Cash out,2023-02-17,zm acr zm bdp ccy,f
a 1,525.11,USD,debit,Cash out,2023-02-17,mw bcg aam bxl mw bcg aam,f
a 1,"2,393.20",USD,debit,Cash out,2023-02-17,mq lk mq ho aoa,f
a 1,"2,193.20",USD,debit,Cash out,2023-02-17,kv ayb kv bvn,f
a 1,"8,545.61",USD,debit,Cash out,2023-02-17,abl ld aat abl ld bw bml,f
a 1,"2,359.92",USD,debit,Cash out,2023-02-17,axh aaq axh su bkw,f
a 1,190.04,USD,debit,Cash out,2023-02-17,mw we aam mw bwd chc,f
a 1,"2,429.95",USD,debit,Cash out,2023-02-17,zg clb zg bld bde,f
a 1,"1,891.22",USD,debit,Cash out,2023-02-17,bwy cgw bwy,f
a 1,940.18,USD,debit,Cash out,2023-02-17,io aty io alv cgo,f
a 1,"3,477.13",USD,debit,Cash out,2023-02-17,aii aiw aii pb cpg,f
a 1,"1,477.89",USD,debit,Cash out,2023-02-17,ajy uh ajy bpw bqr,f
a 1,439.96,USD,debit,Cash out,2023-02-17,mw aam jm boo mw aam bwm bga,f
a 1,405.58,USD,debit,Cash out,2023-02-17,u yy u atk w,f
a 1,941.02,USD,debit,Cash out,2023-02-17,bop crb bop bjt fw,f
a 1,466.76,USD,debit,Cash out,2023-02-17,cka avm agf cka avm bzh,f
a 1,"10,051.77",USD,debit,Cash out,2023-02-17,cbs aam cja cbs bog qo,f
a 1,903.92,USD,debit,Cash out,2023-02-17,alb aam alb bog cfe,f
a 1,"3,366.59",USD,debit,Cash out,2023-02-17,chy che chy cot ciw,f
a 1,"2,450.00",USD,debit,Cash out,2023-02-17,anh aie anh aie akv,f
a 1,297.46,USD,debit,Cash out,2023-02-17,bzb vw bzb adm cl,f
a 1,188.10,USD,debit,Cash out,2023-02-17,cnl ks cnl ave cgt,f
a 1,"2,501.75",USD,debit,Cash out,2023-02-17,bey cfh bey aao cit,f
a 1,554.11,USD,debit,Cash out,2023-02-17,va ccc va td btm,f
a 1,357.08,USD,debit,Cash out,2023-02-17,bri bal bri asm abn,f
a 1,"6,795.10",USD,debit,Cash out,2023-02-17,asu qm asu hb aso,f
a 1,349.88,USD,debit,Cash out,2023-02-17,aku brs aku alo cij,f
a 1,"1,319.76",USD,debit,Cash out,2023-02-17,aoz bsq aoz brx adc,f
a 1,"5,824.64",USD,debit,Cash out,2023-02-17,bkc xd ack bkc xd aeo,f
a 1,"1,253.58",USD,debit,Cash out,2023-02-17,ami bka ami bpa ga,f
a 1,"2,563.07",USD,debit,Cash out,2023-02-17,act le act vq apu,f
a 1,"16,582.88",USD,debit,Cash out,2023-02-17,bih xd mc bih xd bie lj,f
a 1,"4,206.72",USD,debit,Cash out,2023-02-17,chy abj chy arf akf,f
a 1,"8,918.92",USD,debit,Cash out,2023-02-17,bpp bj bpp bgo,f
a 1,935.06,USD,debit,Cash out,2023-02-17,abg aja abg azm cgl,f
a 1,"8,759.13",USD,debit,Cash out,2023-02-17,atz aqs atz bwx qg,f
a 1,"5,704.39",USD,debit,Cash out,2023-02-17,bnl sh bnl bzp ani,f
a 1,"1,549.96",USD,debit,Cash out,2023-02-17,xj pe xj cmx ckr,f
a 1,"1,353.20",USD,debit,Cash out,2023-02-17,mw arn aam bdt mw arn bsv,f
a 1,258.36,USD,debit,Cash out,2023-02-17,cpr akn cpr bma bgz,f
a 1,"1,128.90",USD,debit,Cash out,2023-02-17,azx clm azx jb aud,f
a 1,"1,823.54",USD,debit,Cash out,2023-02-17,dm zr dm bwx asq,f
a 1,"5,900.88",USD,debit,Cash out,2023-02-17,cfd bhl cfd cqg br,f
a 1,"6,545.86",USD,debit,Cash out,2023-02-17,arq cqz arq wc ams,f
a 1,"3,640.33",USD,debit,Cash out,2023-02-17,arb aat arb fp bbd,f
a 1,851.84,USD,debit,Cash out,2023-02-17,aiz sm aiz bgi ru,f
a 1,"3,696.57",USD,debit,Cash out,2023-02-17,bet bd bet ip atv,f
a 1,330.07,USD,debit,Cash out,2023-02-17,gb aam bdt gb cms,f
a 1,"1,519.85",USD,debit,Cash out,2023-02-17,cfa ib cfa bwx ajd,f
a 1,"1,085.15",USD,debit,Cash out,2023-02-17,gf cce gf cx wq,f
a 1,"1,856.69",USD,debit,Cash out,2023-02-17,bki boq bki cg px,f
a 1,183.75,USD,debit,Cash out,2023-02-17,cpk cnn cpk ajv m,f
a 1,"6,819.31",USD,debit,Cash out,2023-02-17,mx pw mx pw bkk,f
a 1,"1,808.60",USD,debit,Cash out,2023-02-17,cgq cnq cgq bwx bke,f
a 1,766.71,USD,debit,Cash out,2023-02-17,ang ni ang bie bgx,f
a 1,"24,509.64",USD,debit,Cash out,2023-02-17,bbs ade bbs buz ach,f
a 1,"2,507.85",USD,debit,Cash out,2023-02-17,cmq aep cmq ads ta,f
a 1,"7,178.97",USD,debit,Cash out,2023-02-17,cmh bym cmh bym bc,f
a 1,"1,210.25",USD,debit,Cash out,2023-02-17,bsw nx cdb bsw bog,f
a 1,"24,443.56",USD,debit,Cash out,2023-02-17,bxy bsm bxy amx re,f
a 1,"32,771.38",USD,debit,Cash out,2023-02-17,hx bzn hx btn aok,f
a 1,416.75,USD,debit,Cash out,2023-02-17,op nx auo op nx iq cqy,f
a 1,150.03,USD,debit,Cash out,2023-02-17,aua bip aua ur,f
a 1,900.00,USD,debit,Cash out,2023-02-17,coo adl coo bzo bik,f
a 1,704.44,USD,debit,Cash out,2023-02-17,od xt od ui lp,f
a 1,"5,409.88",USD,debit,Cash out,2023-02-17,boc ej boc asm bkm,f
a 1,"1,706.68",USD,debit,Cash out,2023-02-17,ba buo ba bnh bhh,f
a 1,"1,838.71",USD,debit,Cash out,2023-02-17,kh cbz kh cbz cfx,f
a 1,"3,113.20",USD,debit,Cash out,2023-02-17,cqb aal bw cqb cx ayq,f
a 1,"2,841.29",USD,debit,Cash out,2023-02-17,clq awb clq blu,f
a 1,"5,958.23",USD,debit,Cash out,2023-02-17,dl cqq aam dl aoy arm,f
